Location,DataId,Indicator,Value,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,SDRID,RegionId,SurveyType,DenominatorWeighted,DenominatorUnweighted,LevelRank
Kirinyaga,4320193,Men's literacy: Total,100,2014,KE2014DHS,ED_LITR_M_TOT,231234190,T,416043,1416043,EDLITRMTOT,KEDHS2014416043,DHS,184,250,2
Murang'a,2357321,Men's literacy: Total,100,2014,KE2014DHS,ED_LITR_M_TOT,231234190,T,416044,1416044,EDLITRMTOT,KEDHS2014416044,DHS,284,250,2
Kiambu,3050749,Men's literacy: Total,100,2014,KE2014DHS,ED_LITR_M_TOT,231234190,T,416045,1416045,EDLITRMTOT,KEDHS2014416045,DHS,669,231,2
Rift Valley,3963945,Men's literacy: Total,100,2014,KE2014DHS,ED_LITR_M_TOT,231234190,T,416006,1416050,EDLITRMTOT,KEDHS2014416006,DHS,3050,3484,1
Turkana,1378174,Men's literacy: Total,100,2014,KE2014DHS,ED_LITR_M_TOT,231234190,T,416051,1416051,EDLITRMTOT,KEDHS2014416051,DHS,76,118,2
West Pokot,2104453,Men's literacy: Total,100,2014,KE2014DHS,ED_LITR_M_TOT,231234190,T,416052,1416052,EDLITRMTOT,KEDHS2014416052,DHS,103,234,2
Samburu,6729287,Men's literacy: Total,100,2014,KE2014DHS,ED_LITR_M_TOT,231234190,T,416053,1416053,EDLITRMTOT,KEDHS2014416053,DHS,35,159,2
Trans-Nzoia,7510490,Men's literacy: Total,100,2014,KE2014DHS,ED_LITR_M_TOT,231234190,T,416054,1416054,EDLITRMTOT,KEDHS2014416054,DHS,329,322,2
Uasin Gishu,6624155,Men's literacy: Total,100,2014,KE2014DHS,ED_LITR_M_TOT,231234190,T,416055,1416055,EDLITRMTOT,KEDHS2014416055,DHS,355,335,2
Elgeyo Marakwet,6267335,Men's literacy: Total,100,2014,KE2014DHS,ED_LITR_M_TOT,231234190,T,416056,1416056,EDLITRMTOT,KEDHS2014416056,DHS,86,234,2
Nandi,1453547,Men's literacy: Total,100,2014,KE2014DHS,ED_LITR_M_TOT,231234190,T,416057,1416057,EDLITRMTOT,KEDHS2014416057,DHS,264,338,2
Baringo,5903260,Men's literacy: Total,100,2014,KE2014DHS,ED_LITR_M_TOT,231234190,T,416058,1416058,EDLITRMTOT,KEDHS2014416058,DHS,125,229,2
Laikipia,1083399,Men's literacy: Total,100,2014,KE2014DHS,ED_LITR_M_TOT,231234190,T,416059,1416059,EDLITRMTOT,KEDHS2014416059,DHS,124,234,2
Nakuru,5183906,Men's literacy: Total,100,2014,KE2014DHS,ED_LITR_M_TOT,231234190,T,416060,1416060,EDLITRMTOT,KEDHS2014416060,DHS,589,280,2
Narok,4662732,Men's literacy: Total,100,2014,KE2014DHS,ED_LITR_M_TOT,231234190,T,416061,1416061,EDLITRMTOT,KEDHS2014416061,DHS,240,265,2
Kajiado,4343470,Men's literacy: Total,100,2014,KE2014DHS,ED_LITR_M_TOT,231234190,T,416062,1416062,EDLITRMTOT,KEDHS2014416062,DHS,241,226,2
Kericho,7182567,Men's literacy: Total,100,2014,KE2014DHS,ED_LITR_M_TOT,231234190,T,416063,1416063,EDLITRMTOT,KEDHS2014416063,DHS,215,227,2
Bomet,3871360,Men's literacy: Total,100,2014,KE2014DHS,ED_LITR_M_TOT,231234190,T,416064,1416064,EDLITRMTOT,KEDHS2014416064,DHS,267,283,2
Western,6058523,Men's literacy: Total,100,2014,KE2014DHS,ED_LITR_M_TOT,231234190,T,416007,1416070,EDLITRMTOT,KEDHS2014416007,DHS,1164,1130,1
Kakamega,2981146,Men's literacy: Total,100,2014,KE2014DHS,ED_LITR_M_TOT,231234190,T,416071,1416071,EDLITRMTOT,KEDHS2014416071,DHS,411,312,2
Vihiga,6741755,Men's literacy: Total,100,2014,KE2014DHS,ED_LITR_M_TOT,231234190,T,416072,1416072,EDLITRMTOT,KEDHS2014416072,DHS,140,252,2
Bungoma,7578390,Men's literacy: Total,100,2014,KE2014DHS,ED_LITR_M_TOT,231234190,T,416073,1416073,EDLITRMTOT,KEDHS2014416073,DHS,413,307,2
Busia,6638103,Men's literacy: Total,100,2014,KE2014DHS,ED_LITR_M_TOT,231234190,T,416074,1416074,EDLITRMTOT,KEDHS2014416074,DHS,199,259,2
Nyanza,5592333,Men's literacy: Total,100,2014,KE2014DHS,ED_LITR_M_TOT,231234190,T,416005,1416080,EDLITRMTOT,KEDHS2014416005,DHS,1405,1542,1
Siaya,4335565,Men's literacy: Total,100,2014,KE2014DHS,ED_LITR_M_TOT,231234190,T,416081,1416081,EDLITRMTOT,KEDHS2014416081,DHS,213,264,2
Kisumu,7168946,Men's literacy: Total,100,2014,KE2014DHS,ED_LITR_M_TOT,231234190,T,416082,1416082,EDLITRMTOT,KEDHS2014416082,DHS,309,272,2
Homa Bay,6355884,Men's literacy: Total,100,2014,KE2014DHS,ED_LITR_M_TOT,231234190,T,416083,1416083,EDLITRMTOT,KEDHS2014416083,DHS,243,238,2
Migori,1672494,Men's literacy: Total,100,2014,KE2014DHS,ED_LITR_M_TOT,231234190,T,416084,1416084,EDLITRMTOT,KEDHS2014416084,DHS,211,251,2
Kisii,1145360,Men's literacy: Total,100,2014,KE2014DHS,ED_LITR_M_TOT,231234190,T,416085,1416085,EDLITRMTOT,KEDHS2014416085,DHS,315,291,2
Nyamira,1674131,Men's literacy: Total,100,2014,KE2014DHS,ED_LITR_M_TOT,231234190,T,416086,1416086,EDLITRMTOT,KEDHS2014416086,DHS,114,226,2
Nairobi,5740697,Men's literacy: Total,100,2014,KE2014DHS,ED_LITR_M_TOT,231234190,T,416001,1416090,EDLITRMTOT,KEDHS2014416001,DHS,1568,370,1
Nairobi,5740698,Men's literacy: Total,100,2014,KE2014DHS,ED_LITR_M_TOT,231234190,T,416001,1416090,EDLITRMTOT,KEDHS2014416001,DHS,1568,370,2
Coast,5055690,Men who are literate,93.9,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416003,1416010,EDLITRMLIT,KEDHS2014416003,DHS,1260,1505,1
Mombasa,2340870,Men who are literate,98.9,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416011,1416011,EDLITRMLIT,KEDHS2014416011,DHS,481,270,2
Kwale,1919043,Men who are literate,87.6,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416012,1416012,EDLITRMLIT,KEDHS2014416012,DHS,226,250,2
Kilifi,5735499,Men who are literate,94.1,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416013,1416013,EDLITRMLIT,KEDHS2014416013,DHS,359,304,2
Tana River,6200710,Men who are literate,80.8,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416014,1416014,EDLITRMLIT,KEDHS2014416014,DHS,65,204,2
Lamu,2067094,Men who are literate,87.1,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416015,1416015,EDLITRMLIT,KEDHS2014416015,DHS,37,227,2
Taita Taveta,4919899,Men who are literate,94.8,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416016,1416016,EDLITRMLIT,KEDHS2014416016,DHS,93,250,2
North Eastern,6830200,Men who are literate,67.2,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416008,1416020,EDLITRMLIT,KEDHS2014416008,DHS,227,591,1
Garissa,7198885,Men who are literate,72.2,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416021,1416021,EDLITRMLIT,KEDHS2014416021,DHS,94,208,2
Wajir,5160852,Men who are literate,64.7,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416022,1416022,EDLITRMLIT,KEDHS2014416022,DHS,72,187,2
Mandera,3557070,Men who are literate,62.2,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416023,1416023,EDLITRMLIT,KEDHS2014416023,DHS,60,196,2
Eastern,3525304,Men who are literate,91.6,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416004,1416030,EDLITRMLIT,KEDHS2014416004,DHS,1825,2144,1
Marsabit,5880972,Men who are literate,63.6,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416031,1416031,EDLITRMLIT,KEDHS2014416031,DHS,40,199,2
Isiolo,7378460,Men who are literate,87.9,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416032,1416032,EDLITRMLIT,KEDHS2014416032,DHS,35,196,2
Meru,2960263,Men who are literate,90.4,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416033,1416033,EDLITRMLIT,KEDHS2014416033,DHS,495,320,2
Tharaka-Nithi,6743385,Men who are literate,90.5,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416034,1416034,EDLITRMLIT,KEDHS2014416034,DHS,102,215,2
Embu,5017997,Men who are literate,92.2,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416035,1416035,EDLITRMLIT,KEDHS2014416035,DHS,164,266,2
Kitui,6394562,Men who are literate,84.7,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416036,1416036,EDLITRMLIT,KEDHS2014416036,DHS,303,318,2
Machakos,2357312,Men who are literate,98.6,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416037,1416037,EDLITRMLIT,KEDHS2014416037,DHS,436,335,2
Makueni,1446058,Men who are literate,95.5,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416038,1416038,EDLITRMLIT,KEDHS2014416038,DHS,250,295,2
Central,7211963,Men who are literate,95.8,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416002,1416040,EDLITRMLIT,KEDHS2014416002,DHS,1564,1248,1
Nyandarua,5146767,Men who are literate,97,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416041,1416041,EDLITRMLIT,KEDHS2014416041,DHS,198,242,2
Nyeri,4682544,Men who are literate,95.6,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416042,1416042,EDLITRMLIT,KEDHS2014416042,DHS,229,275,2
Kirinyaga,4320196,Men who are literate,93.7,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416043,1416043,EDLITRMLIT,KEDHS2014416043,DHS,184,250,2
Murang'a,2357330,Men who are literate,90.7,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416044,1416044,EDLITRMLIT,KEDHS2014416044,DHS,284,250,2
Kiambu,3050752,Men who are literate,98.2,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416045,1416045,EDLITRMLIT,KEDHS2014416045,DHS,669,231,2
Rift Valley,3963909,Men who are literate,90.1,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416006,1416050,EDLITRMLIT,KEDHS2014416006,DHS,3050,3484,1
Turkana,1378170,Men who are literate,52.8,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416051,1416051,EDLITRMLIT,KEDHS2014416051,DHS,76,118,2
West Pokot,2104456,Men who are literate,71.3,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416052,1416052,EDLITRMLIT,KEDHS2014416052,DHS,103,234,2
Samburu,6729283,Men who are literate,70.8,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416053,1416053,EDLITRMLIT,KEDHS2014416053,DHS,35,159,2
Trans-Nzoia,7510489,Men who are literate,87.9,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416054,1416054,EDLITRMLIT,KEDHS2014416054,DHS,329,322,2
Uasin Gishu,6624151,Men who are literate,97.3,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416055,1416055,EDLITRMLIT,KEDHS2014416055,DHS,355,335,2
Elgeyo Marakwet,6267302,Men who are literate,95.5,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416056,1416056,EDLITRMLIT,KEDHS2014416056,DHS,86,234,2
Nandi,1453538,Men who are literate,94.1,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416057,1416057,EDLITRMLIT,KEDHS2014416057,DHS,264,338,2
Baringo,5903261,Men who are literate,84.9,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416058,1416058,EDLITRMLIT,KEDHS2014416058,DHS,125,229,2
Laikipia,1083377,Men who are literate,88.6,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416059,1416059,EDLITRMLIT,KEDHS2014416059,DHS,124,234,2
Nakuru,5183883,Men who are literate,95.3,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416060,1416060,EDLITRMLIT,KEDHS2014416060,DHS,589,280,2
Narok,4662721,Men who are literate,81.1,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416061,1416061,EDLITRMLIT,KEDHS2014416061,DHS,240,265,2
Kajiado,4343461,Men who are literate,89.3,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416062,1416062,EDLITRMLIT,KEDHS2014416062,DHS,241,226,2
Kericho,7182563,Men who are literate,97.1,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416063,1416063,EDLITRMLIT,KEDHS2014416063,DHS,215,227,2
Bomet,3871452,Men who are literate,92.9,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416064,1416064,EDLITRMLIT,KEDHS2014416064,DHS,267,283,2
Western,6058524,Men who are literate,86.9,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416007,1416070,EDLITRMLIT,KEDHS2014416007,DHS,1164,1130,1
Kakamega,2981141,Men who are literate,94.1,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416071,1416071,EDLITRMLIT,KEDHS2014416071,DHS,411,312,2
Vihiga,6741729,Men who are literate,95.5,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416072,1416072,EDLITRMLIT,KEDHS2014416072,DHS,140,252,2
Bungoma,7578386,Men who are literate,79.5,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416073,1416073,EDLITRMLIT,KEDHS2014416073,DHS,413,307,2
Busia,6638100,Men who are literate,81.3,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416074,1416074,EDLITRMLIT,KEDHS2014416074,DHS,199,259,2
Nyanza,5592341,Men who are literate,95,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416005,1416080,EDLITRMLIT,KEDHS2014416005,DHS,1405,1542,1
Siaya,4335572,Men who are literate,95.4,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416081,1416081,EDLITRMLIT,KEDHS2014416081,DHS,213,264,2
Kisumu,7168961,Men who are literate,97.9,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416082,1416082,EDLITRMLIT,KEDHS2014416082,DHS,309,272,2
Homa Bay,6355880,Men who are literate,88.8,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416083,1416083,EDLITRMLIT,KEDHS2014416083,DHS,243,238,2
Migori,1672497,Men who are literate,92.9,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416084,1416084,EDLITRMLIT,KEDHS2014416084,DHS,211,251,2
Kisii,1145356,Men who are literate,96.6,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416085,1416085,EDLITRMLIT,KEDHS2014416085,DHS,315,291,2
Nyamira,1674126,Men who are literate,99.7,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416086,1416086,EDLITRMLIT,KEDHS2014416086,DHS,114,226,2
Nairobi,5740699,Men who are literate,98.6,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416001,1416090,EDLITRMLIT,KEDHS2014416001,DHS,1568,370,1
Nairobi,5740700,Men who are literate,98.6,2014,KE2014DHS,ED_LITR_M_LIT,231234200,I,416001,1416090,EDLITRMLIT,KEDHS2014416001,DHS,1568,370,2
Highland epidemic,3719660,Women with secondary or higher education,40.6,2015,KE2015MIS,ED_LITR_W_SCH,231233010,I,416091,1416091,EDLITRWSCH,KEMIS2015416091,MIS,1042,1210,1
Lake endemic,1440036,Women with secondary or higher education,33.2,2015,KE2015MIS,ED_LITR_W_SCH,231233010,I,416092,1416092,EDLITRWSCH,KEMIS2015416092,MIS,1038,1000,1
Coast endemic,6551890,Women with secondary or higher education,39.4,2015,KE2015MIS,ED_LITR_W_SCH,231233010,I,416093,1416093,EDLITRWSCH,KEMIS2015416093,MIS,379,755,1
"Semi-arid, seasonal",5074990,Women with secondary or higher education,37.1,2015,KE2015MIS,ED_LITR_W_SCH,231233010,I,416094,1416094,EDLITRWSCH,KEMIS2015416094,MIS,940,1161,1
Low risk,1385268,Women with secondary or higher education,61.5,2015,KE2015MIS,ED_LITR_W_SCH,231233010,I,416095,1416095,EDLITRWSCH,KEMIS2015416095,MIS,1995,1268,1
Highland epidemic,3719661,Women who can read a whole sentence,36.9,2015,KE2015MIS,ED_LITR_W_RDW,231233020,I,416091,1416091,EDLITRWRDW,KEMIS2015416091,MIS,1042,1210,1
Lake endemic,1440037,Women who can read a whole sentence,41.9,2015,KE2015MIS,ED_LITR_W_RDW,231233020,I,416092,1416092,EDLITRWRDW,KEMIS2015416092,MIS,1038,1000,1
Coast endemic,6551891,Women who can read a whole sentence,34.1,2015,KE2015MIS,ED_LITR_W_RDW,231233020,I,416093,1416093,EDLITRWRDW,KEMIS2015416093,MIS,379,755,1
"Semi-arid, seasonal",5074808,Women who can read a whole sentence,31,2015,KE2015MIS,ED_LITR_W_RDW,231233020,I,416094,1416094,EDLITRWRDW,KEMIS2015416094,MIS,940,1161,1
Low risk,1385269,Women who can read a whole sentence,27.3,2015,KE2015MIS,ED_LITR_W_RDW,231233020,I,416095,1416095,EDLITRWRDW,KEMIS2015416095,MIS,1995,1268,1
Highland epidemic,3719673,Women who can read part of a sentence,12,2015,KE2015MIS,ED_LITR_W_RDP,231233030,I,416091,1416091,EDLITRWRDP,KEMIS2015416091,MIS,1042,1210,1
Lake endemic,1440038,Women who can read part of a sentence,11.1,2015,KE2015MIS,ED_LITR_W_RDP,231233030,I,416092,1416092,EDLITRWRDP,KEMIS2015416092,MIS,1038,1000,1
Coast endemic,6551892,Women who can read part of a sentence,6.1,2015,KE2015MIS,ED_LITR_W_RDP,231233030,I,416093,1416093,EDLITRWRDP,KEMIS2015416093,MIS,379,755,1
"Semi-arid, seasonal",5074811,Women who can read part of a sentence,9.2,2015,KE2015MIS,ED_LITR_W_RDP,231233030,I,416094,1416094,EDLITRWRDP,KEMIS2015416094,MIS,940,1161,1
Low risk,1385270,Women who can read part of a sentence,5.2,2015,KE2015MIS,ED_LITR_W_RDP,231233030,I,416095,1416095,EDLITRWRDP,KEMIS2015416095,MIS,1995,1268,1
Highland epidemic,3719662,Women who cannot read at all,10.4,2015,KE2015MIS,ED_LITR_W_NRD,231233040,I,416091,1416091,EDLITRWNRD,KEMIS2015416091,MIS,1042,1210,1
Lake endemic,1440049,Women who cannot read at all,13.5,2015,KE2015MIS,ED_LITR_W_NRD,231233040,I,416092,1416092,EDLITRWNRD,KEMIS2015416092,MIS,1038,1000,1
Coast endemic,6551893,Women who cannot read at all,20.3,2015,KE2015MIS,ED_LITR_W_NRD,231233040,I,416093,1416093,EDLITRWNRD,KEMIS2015416093,MIS,379,755,1
"Semi-arid, seasonal",5074809,Women who cannot read at all,22.8,2015,KE2015MIS,ED_LITR_W_NRD,231233040,I,416094,1416094,EDLITRWNRD,KEMIS2015416094,MIS,940,1161,1
Low risk,1385266,Women who cannot read at all,6,2015,KE2015MIS,ED_LITR_W_NRD,231233040,I,416095,1416095,EDLITRWNRD,KEMIS2015416095,MIS,1995,1268,1
Highland epidemic,3719663,Women who are blind/visually impaired,0,2015,KE2015MIS,ED_LITR_W_BLD,231233060,I,416091,1416091,EDLITRWBLD,KEMIS2015416091,MIS,1042,1210,1
Lake endemic,1440050,Women who are blind/visually impaired,0.4,2015,KE2015MIS,ED_LITR_W_BLD,231233060,I,416092,1416092,EDLITRWBLD,KEMIS2015416092,MIS,1038,1000,1
Coast endemic,6551894,Women who are blind/visually impaired,0,2015,KE2015MIS,ED_LITR_W_BLD,231233060,I,416093,1416093,EDLITRWBLD,KEMIS2015416093,MIS,379,755,1
"Semi-arid, seasonal",5074810,Women who are blind/visually impaired,0,2015,KE2015MIS,ED_LITR_W_BLD,231233060,I,416094,1416094,EDLITRWBLD,KEMIS2015416094,MIS,940,1161,1
Low risk,1385267,Women who are blind/visually impaired,0.1,2015,KE2015MIS,ED_LITR_W_BLD,231233060,I,416095,1416095,EDLITRWBLD,KEMIS2015416095,MIS,1995,1268,1
Highland epidemic,3719671,Women's literacy: Total,100,2015,KE2015MIS,ED_LITR_W_TOT,231233080,T,416091,1416091,EDLITRWTOT,KEMIS2015416091,MIS,1042,1210,1
Lake endemic,1440051,Women's literacy: Total,100,2015,KE2015MIS,ED_LITR_W_TOT,231233080,T,416092,1416092,EDLITRWTOT,KEMIS2015416092,MIS,1038,1000,1
Coast endemic,6551888,Women's literacy: Total,100,2015,KE2015MIS,ED_LITR_W_TOT,231233080,T,416093,1416093,EDLITRWTOT,KEMIS2015416093,MIS,379,755,1
"Semi-arid, seasonal",5074812,Women's literacy: Total,100,2015,KE2015MIS,ED_LITR_W_TOT,231233080,T,416094,1416094,EDLITRWTOT,KEMIS2015416094,MIS,940,1161,1
Low risk,1385264,Women's literacy: Total,100,2015,KE2015MIS,ED_LITR_W_TOT,231233080,T,416095,1416095,EDLITRWTOT,KEMIS2015416095,MIS,1995,1268,1
Highland epidemic,3719672,Women who are literate,89.6,2015,KE2015MIS,ED_LITR_W_LIT,231233090,I,416091,1416091,EDLITRWLIT,KEMIS2015416091,MIS,1042,1210,1
Lake endemic,1440052,Women who are literate,86.1,2015,KE2015MIS,ED_LITR_W_LIT,231233090,I,416092,1416092,EDLITRWLIT,KEMIS2015416092,MIS,1038,1000,1
Coast endemic,6551889,Women who are literate,79.6,2015,KE2015MIS,ED_LITR_W_LIT,231233090,I,416093,1416093,EDLITRWLIT,KEMIS2015416093,MIS,379,755,1
"Semi-arid, seasonal",5074813,Women who are literate,77.2,2015,KE2015MIS,ED_LITR_W_LIT,231233090,I,416094,1416094,EDLITRWLIT,KEMIS2015416094,MIS,940,1161,1
Low risk,1385265,Women who are literate,93.9,2015,KE2015MIS,ED_LITR_W_LIT,231233090,I,416095,1416095,EDLITRWLIT,KEMIS2015416095,MIS,1995,1268,1
Highland epidemic,7087328,Women with secondary or higher education,13.3,2020,KE2020MIS,ED_LITR_W_SCH,231233010,I,416091,1416091,EDLITRWSCH,KEMIS2020416091,MIS,1343,1264,1
Lake endemic,4764814,Women with secondary or higher education,10.4,2020,KE2020MIS,ED_LITR_W_SCH,231233010,I,416092,1416092,EDLITRWSCH,KEMIS2020416092,MIS,1312,2369,1
Coast endemic,1485830,Women with secondary or higher education,13.2,2020,KE2020MIS,ED_LITR_W_SCH,231233010,I,416093,1416093,EDLITRWSCH,KEMIS2020416093,MIS,538,781,1
"Semi-arid, seasonal",2356288,Women with secondary or higher education,12.2,2020,KE2020MIS,ED_LITR_W_SCH,231233010,I,416094,1416094,EDLITRWSCH,KEMIS2020416094,MIS,853,1234,1
Low risk,5408207,Women with secondary or higher education,23,2020,KE2020MIS,ED_LITR_W_SCH,231233010,I,416095,1416095,EDLITRWSCH,KEMIS2020416095,MIS,2724,1123,1
Highland epidemic,7087329,Women who can read a whole sentence,65.2,2020,KE2020MIS,ED_LITR_W_RDW,231233020,I,416091,1416091,EDLITRWRDW,KEMIS2020416091,MIS,1343,1264,1
Lake endemic,4764815,Women who can read a whole sentence,60.6,2020,KE2020MIS,ED_LITR_W_RDW,231233020,I,416092,1416092,EDLITRWRDW,KEMIS2020416092,MIS,1312,2369,1
Coast endemic,1485831,Women who can read a whole sentence,58.8,2020,KE2020MIS,ED_LITR_W_RDW,231233020,I,416093,1416093,EDLITRWRDW,KEMIS2020416093,MIS,538,781,1
"Semi-arid, seasonal",2356291,Women who can read a whole sentence,43.5,2020,KE2020MIS,ED_LITR_W_RDW,231233020,I,416094,1416094,EDLITRWRDW,KEMIS2020416094,MIS,853,1234,1
Low risk,5408208,Women who can read a whole sentence,60,2020,KE2020MIS,ED_LITR_W_RDW,231233020,I,416095,1416095,EDLITRWRDW,KEMIS2020416095,MIS,2724,1123,1
Highland epidemic,7087330,Women who can read part of a sentence,12,2020,KE2020MIS,ED_LITR_W_RDP,231233030,I,416091,1416091,EDLITRWRDP,KEMIS2020416091,MIS,1343,1264,1
Lake endemic,4764816,Women who can read part of a sentence,19.4,2020,KE2020MIS,ED_LITR_W_RDP,231233030,I,416092,1416092,EDLITRWRDP,KEMIS2020416092,MIS,1312,2369,1
Coast endemic,1485832,Women who can read part of a sentence,15.6,2020,KE2020MIS,ED_LITR_W_RDP,231233030,I,416093,1416093,EDLITRWRDP,KEMIS2020416093,MIS,538,781,1
"Semi-arid, seasonal",2356318,Women who can read part of a sentence,13.2,2020,KE2020MIS,ED_LITR_W_RDP,231233030,I,416094,1416094,EDLITRWRDP,KEMIS2020416094,MIS,853,1234,1
Low risk,5408232,Women who can read part of a sentence,11.5,2020,KE2020MIS,ED_LITR_W_RDP,231233030,I,416095,1416095,EDLITRWRDP,KEMIS2020416095,MIS,2724,1123,1
Highland epidemic,7087318,Women who cannot read at all,9.3,2020,KE2020MIS,ED_LITR_W_NRD,231233040,I,416091,1416091,EDLITRWNRD,KEMIS2020416091,MIS,1343,1264,1
Lake endemic,4764817,Women who cannot read at all,9.1,2020,KE2020MIS,ED_LITR_W_NRD,231233040,I,416092,1416092,EDLITRWNRD,KEMIS2020416092,MIS,1312,2369,1
Coast endemic,1485827,Women who cannot read at all,12.1,2020,KE2020MIS,ED_LITR_W_NRD,231233040,I,416093,1416093,EDLITRWNRD,KEMIS2020416093,MIS,538,781,1
"Semi-arid, seasonal",2356292,Women who cannot read at all,31,2020,KE2020MIS,ED_LITR_W_NRD,231233040,I,416094,1416094,EDLITRWNRD,KEMIS2020416094,MIS,853,1234,1
Low risk,5408203,Women who cannot read at all,5.3,2020,KE2020MIS,ED_LITR_W_NRD,231233040,I,416095,1416095,EDLITRWNRD,KEMIS2020416095,MIS,2724,1123,1
Highland epidemic,7087317,Women for whom no card with required language was available,0,2020,KE2020MIS,ED_LITR_W_NCD,231233050,I,416091,1416091,EDLITRWNCD,KEMIS2020416091,MIS,1343,1264,1
Lake endemic,4764819,Women for whom no card with required language was available,0,2020,KE2020MIS,ED_LITR_W_NCD,231233050,I,416092,1416092,EDLITRWNCD,KEMIS2020416092,MIS,1312,2369,1
